age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile
56,67000.0,50900.0,12800.0,1175000,312000.0,3300,3,1,4,RARELY,MEDIUM,RETIREMENT,63.0,HIGH
34,127000.0,55600.0,67300.0,953000,113000.0,4100,20,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,53.0,HIGH
49,60000.0,29900.0,12800.0,727000,251000.0,17300,2,3,1,RARELY,MEDIUM,WEALTH_CREATION,53.0,HIGH
46,86000.0,52100.0,10400.0,367000,147000.0,23500,7,1,2,QUARTERLY,MEDIUM,WEALTH_CREATION,44.0,MEDIUM
57,69000.0,56600.0,5800.0,470000,47000.0,6600,22,1,3,MONTHLY,HIGH,WEALTH_CREATION,34.0,MEDIUM
49,49000.0,35800.0,3200.0,846000,247000.0,10000,9,4,4,MONTHLY,MEDIUM,EMERGENCY_FUND,91.0,HIGH
56,83000.0,55400.0,0.0,1969000,701000.0,43600,12,5,3,QUARTERLY,LOW,SHORT_TERM_GOAL,100.0,HIGH
43,81000.0,53500.0,24800.0,1198000,240000.0,2700,3,2,3,QUARTERLY,MEDIUM,RETIREMENT,48.0,HIGH
48,147000.0,91300.0,48700.0,856000,46000.0,7000,1,1,2,MONTHLY,HIGH,SHORT_TERM_GOAL,47.0,LOW
24,44000.0,21900.0,15100.0,695000,125000.0,7000,16,2,1,MONTHLY,LOW,RETIREMENT,73.0,HIGH
55,49000.0,41000.0,3700.0,866000,90000.0,4300,7,2,2,MONTHLY,LOW,WEALTH_CREATION,69.0,HIGH
26,125000.0,45600.0,71000.0,430000,22000.0,8400,4,1,3,QUARTERLY,HIGH,WEALTH_CREATION,71.0,HIGH
65,85000.0,70500.0,0.0,401000,43000.0,44300,1,1,2,LUMP_SUM,LOW,TAX_SAVING,50.0,LOW
24,68000.0,52600.0,11500.0,344000,129000.0,3900,5,4,4,QUARTERLY,HIGH,SHORT_TERM_GOAL,75.0,MEDIUM
52,28000.0,22600.0,3400.0,702000,49000.0,2000,5,2,1,QUARTERLY,MEDIUM,EMERGENCY_FUND,44.0,HIGH
33,130000.0,98600.0,0.0,234000,44000.0,34900,5,1,4,RARELY,HIGH,WEALTH_CREATION,46.0,LOW
31,21000.0,11900.0,1200.0,192000,56000.0,7900,1,4,1,MONTHLY,HIGH,WEALTH_CREATION,56.0,MEDIUM
21,131000.0,69400.0,48900.0,888000,657000.0,12700,2,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,45.0,HIGH
26,114000.0,90100.0,0.0,2326000,1036000.0,51800,12,2,4,MONTHLY,MEDIUM,WEALTH_CREATION,72.0,HIGH
43,48000.0,29300.0,4800.0,319000,127000.0,13900,10,1,1,MONTHLY,LOW,WEALTH_CREATION,56.0,HIGH
39,61000.0,43000.0,0.0,3034000,453000.0,18900,3,5,4,RARELY,HIGH,RETIREMENT,82.0,HIGH
56,123000.0,66700.0,34500.0,1351000,163000.0,21800,6,1,3,RARELY,LOW,SHORT_TERM_GOAL,52.0,MEDIUM
35,40000.0,18700.0,12800.0,196000,2000.0,8500,17,3,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,63.0,HIGH
58,119000.0,106200.0,0.0,1892000,576000.0,19700,18,1,2,MONTHLY,HIGH,WEALTH_CREATION,48.0,HIGH
43,106000.0,33000.0,57800.0,389000,281000.0,15200,17,1,2,QUARTERLY,MEDIUM,WEALTH_CREATION,59.0,HIGH
65,39000.0,17100.0,13700.0,213000,67000.0,8200,11,3,1,MONTHLY,HIGH,SHORT_TERM_GOAL,40.0,MEDIUM
32,97000.0,84800.0,0.0,1681000,398000.0,22700,6,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,63.0,HIGH
53,144000.0,114900.0,0.0,2363000,786000.0,54200,14,2,1,RARELY,MEDIUM,SHORT_TERM_GOAL,28.0,LOW
58,91000.0,61900.0,13000.0,1300000,77000.0,16100,14,3,2,MONTHLY,HIGH,SHORT_TERM_GOAL,44.0,MEDIUM
40,75000.0,40500.0,27300.0,386000,169000.0,7200,11,3,1,MONTHLY,MEDIUM,SHORT_TERM_GOAL,59.0,LOW
59,30000.0,23300.0,2300.0,254000,97000.0,4400,15,1,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,79.0,HIGH
62,50000.0,43500.0,0.0,246000,16000.0,8300,2,1,5,LUMP_SUM,LOW,WEALTH_CREATION,88.0,MEDIUM
61,46000.0,26000.0,11700.0,425000,194000.0,8300,5,1,3,LUMP_SUM,LOW,SHORT_TERM_GOAL,51.0,MEDIUM
63,74000.0,30300.0,19900.0,704000,25000.0,23800,3,2,2,MONTHLY,LOW,WEALTH_CREATION,62.0,HIGH
50,48000.0,30800.0,11300.0,314000,239000.0,5900,15,4,1,MONTHLY,HIGH,WEALTH_CREATION,52.0,HIGH
30,146000.0,90600.0,35400.0,1296000,4000.0,20000,2,3,3,MONTHLY,MEDIUM,TAX_SAVING,81.0,MEDIUM
26,183000.0,129100.0,0.0,1730000,998000.0,79000,9,5,2,MONTHLY,HIGH,RETIREMENT,80.0,HIGH
29,55000.0,37800.0,3100.0,924000,34000.0,14100,3,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,44.0,MEDIUM
58,59000.0,42800.0,8300.0,974000,213000.0,7900,4,1,3,MONTHLY,HIGH,TAX_SAVING,41.0,HIGH
60,60000.0,37400.0,21000.0,283000,66000.0,1600,6,1,5,MONTHLY,LOW,SHORT_TERM_GOAL,91.0,HIGH
30,211000.0,57000.0,116500.0,881000,181000.0,37500,9,1,5,RARELY,MEDIUM,WEALTH_CREATION,55.0,HIGH
41,110000.0,84700.0,19800.0,1619000,239000.0,5500,4,4,2,RARELY,MEDIUM,SHORT_TERM_GOAL,79.0,HIGH
23,177000.0,46700.0,96700.0,50000,11000.0,33600,8,3,3,LUMP_SUM,HIGH,WEALTH_CREATION,67.0,MEDIUM
40,65000.0,44100.0,18200.0,584000,129000.0,2700,23,2,2,MONTHLY,MEDIUM,TAX_SAVING,66.0,HIGH
42,226000.0,135800.0,39900.0,1320000,92000.0,50300,5,4,2,QUARTERLY,HIGH,RETIREMENT,80.0,MEDIUM
55,60000.0,41500.0,0.0,1212000,339000.0,20500,22,1,3,RARELY,LOW,RETIREMENT,82.0,HIGH
45,44000.0,31800.0,4000.0,434000,54000.0,8200,7,1,4,MONTHLY,MEDIUM,TAX_SAVING,73.0,HIGH
62,65000.0,41700.0,14000.0,1472000,903000.0,9300,1,1,2,LUMP_SUM,HIGH,EMERGENCY_FUND,40.0,HIGH
55,77000.0,51400.0,18300.0,973000,156000.0,7300,18,1,2,QUARTERLY,HIGH,EMERGENCY_FUND,36.0,HIGH
33,127000.0,92800.0,14200.0,321000,194000.0,20000,2,3,1,RARELY,HIGH,TAX_SAVING,34.0,LOW
26,58000.0,33500.0,12500.0,999000,205000.0,12000,8,5,2,MONTHLY,MEDIUM,TAX_SAVING,89.0,HIGH
64,30000.0,21300.0,0.0,1042000,129000.0,10200,9,4,2,RARELY,LOW,RETIREMENT,62.0,HIGH
29,35000.0,16900.0,15200.0,242000,16000.0,2900,7,4,3,QUARTERLY,LOW,WEALTH_CREATION,92.0,HIGH
31,77000.0,58800.0,9900.0,776000,389000.0,8300,3,2,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,58.0,HIGH
52,48000.0,28200.0,0.0,873000,436000.0,21900,9,3,1,QUARTERLY,MEDIUM,TAX_SAVING,51.0,HIGH
39,99000.0,34900.0,29800.0,1054000,604000.0,34300,7,1,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,77.0,HIGH
25,54000.0,34000.0,17900.0,289000,11000.0,2100,3,1,2,QUARTERLY,MEDIUM,TAX_SAVING,58.0,MEDIUM
37,93000.0,79900.0,0.0,2296000,438000.0,28500,3,1,4,QUARTERLY,LOW,WEALTH_CREATION,80.0,HIGH
63,72000.0,39000.0,27100.0,1078000,248000.0,5900,6,2,2,RARELY,LOW,EMERGENCY_FUND,55.0,HIGH
64,29000.0,20400.0,7900.0,298000,136000.0,700,4,4,1,LUMP_SUM,HIGH,TAX_SAVING,51.0,HIGH
32,60000.0,39200.0,7300.0,315000,111000.0,13500,5,1,2,RARELY,LOW,SHORT_TERM_GOAL,43.0,LOW
59,76000.0,53100.0,22500.0,406000,167000.0,400,18,2,3,MONTHLY,HIGH,RETIREMENT,58.0,HIGH
23,135000.0,50500.0,60200.0,612000,94000.0,24300,2,1,4,MONTHLY,MEDIUM,EMERGENCY_FUND,66.0,MEDIUM
52,33000.0,24500.0,0.0,421000,60000.0,11900,15,3,2,RARELY,HIGH,RETIREMENT,42.0,MEDIUM
47,89000.0,52000.0,20400.0,329000,92000.0,16600,4,5,4,MONTHLY,HIGH,RETIREMENT,100.0,HIGH
41,33000.0,18900.0,7200.0,711000,179000.0,6900,9,3,4,RARELY,LOW,SHORT_TERM_GOAL,74.0,HIGH
56,112000.0,84500.0,24200.0,2393000,264000.0,3300,20,1,4,RARELY,LOW,RETIREMENT,52.0,HIGH
52,28000.0,14800.0,7100.0,356000,22000.0,6100,13,3,2,LUMP_SUM,MEDIUM,RETIREMENT,63.0,HIGH
38,43000.0,25400.0,11300.0,954000,270000.0,6300,9,1,1,MONTHLY,LOW,RETIREMENT,48.0,HIGH
49,88000.0,51600.0,0.0,1123000,113000.0,48400,1,1,3,MONTHLY,HIGH,RETIREMENT,62.0,LOW
64,57000.0,34300.0,17900.0,146000,113000.0,4800,16,1,2,QUARTERLY,MEDIUM,RETIREMENT,50.0,HIGH
51,22000.0,12700.0,2400.0,310000,41000.0,6900,10,2,1,QUARTERLY,HIGH,EMERGENCY_FUND,44.0,LOW
21,76000.0,64600.0,8200.0,3906000,551000.0,3200,6,2,3,MONTHLY,HIGH,RETIREMENT,50.0,HIGH
65,35000.0,22600.0,8400.0,492000,110000.0,4000,2,4,4,RARELY,HIGH,RETIREMENT,71.0,MEDIUM
29,53000.0,28400.0,20800.0,465000,139000.0,3800,7,1,5,QUARTERLY,LOW,WEALTH_CREATION,63.0,HIGH
59,41000.0,32500.0,100.0,1100000,233000.0,8400,7,2,5,MONTHLY,HIGH,RETIREMENT,64.0,HIGH
32,99000.0,46500.0,48800.0,844000,279000.0,3700,9,2,3,RARELY,HIGH,SHORT_TERM_GOAL,49.0,HIGH
30,40000.0,17600.0,14300.0,66000,20000.0,8100,12,3,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,74.0,HIGH
37,59000.0,35300.0,18200.0,111000,16000.0,5500,8,1,3,MONTHLY,HIGH,EMERGENCY_FUND,48.0,LOW
56,45000.0,20500.0,14000.0,586000,41000.0,10500,11,1,1,RARELY,MEDIUM,WEALTH_CREATION,34.0,MEDIUM
54,160000.0,80700.0,0.0,177000,65000.0,88000,1,2,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,38.0,LOW
35,32000.0,14600.0,8100.0,360000,85000.0,9300,24,1,2,MONTHLY,HIGH,RETIREMENT,30.0,HIGH
63,107000.0,37200.0,40100.0,681000,39000.0,29700,4,1,4,MONTHLY,MEDIUM,SHORT_TERM_GOAL,62.0,MEDIUM
25,51000.0,28900.0,18600.0,100000,29000.0,3500,7,2,1,RARELY,LOW,SHORT_TERM_GOAL,50.0,MEDIUM
43,59000.0,24000.0,27400.0,943000,510000.0,7600,20,2,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,71.0,HIGH
52,43000.0,34700.0,0.0,887000,220000.0,15300,24,1,1,MONTHLY,HIGH,EMERGENCY_FUND,54.0,HIGH
37,72000.0,49100.0,6200.0,951000,71000.0,16700,9,3,5,QUARTERLY,HIGH,SHORT_TERM_GOAL,71.0,MEDIUM
49,45000.0,24700.0,13100.0,926000,197000.0,7200,4,2,3,RARELY,MEDIUM,EMERGENCY_FUND,56.0,HIGH
29,69000.0,57300.0,0.0,2767000,940000.0,24000,9,1,2,MONTHLY,MEDIUM,RETIREMENT,44.0,HIGH
25,21000.0,14600.0,0.0,59000,7000.0,7300,7,2,4,MONTHLY,HIGH,TAX_SAVING,64.0,LOW
38,92000.0,75500.0,300.0,1010000,580000.0,16200,17,2,1,QUARTERLY,LOW,EMERGENCY_FUND,55.0,HIGH
58,100000.0,74900.0,1400.0,673000,85000.0,23700,1,1,4,LUMP_SUM,HIGH,WEALTH_CREATION,49.0,MEDIUM
42,38000.0,21800.0,13300.0,142000,49000.0,2900,21,1,5,MONTHLY,HIGH,TAX_SAVING,58.0,HIGH
58,95000.0,68700.0,0.0,1041000,27000.0,33900,7,1,1,LUMP_SUM,HIGH,RETIREMENT,36.0,LOW
55,64000.0,45600.0,8100.0,474000,220000.0,10300,8,2,3,MONTHLY,MEDIUM,RETIREMENT,58.0,HIGH
29,49000.0,41000.0,0.0,150000,7000.0,19700,11,5,5,MONTHLY,MEDIUM,EMERGENCY_FUND,100.0,HIGH
27,52000.0,44100.0,0.0,593000,81000.0,13900,16,1,1,MONTHLY,HIGH,TAX_SAVING,40.0,MEDIUM
44,47000.0,38200.0,0.0,494000,93000.0,19100,3,2,5,LUMP_SUM,LOW,EMERGENCY_FUND,91.0,MEDIUM
47,85000.0,78200.0,0.0,850000,368000.0,9700,1,3,5,MONTHLY,HIGH,TAX_SAVING,62.0,HIGH
36,40000.0,20800.0,7600.0,144000,28000.0,11600,8,4,5,MONTHLY,LOW,TAX_SAVING,98.0,HIGH
47,51000.0,38300.0,0.0,1467000,248000.0,22200,9,3,3,MONTHLY,HIGH,SHORT_TERM_GOAL,51.0,HIGH
36,43000.0,36400.0,0.0,679000,72000.0,10200,13,2,2,MONTHLY,HIGH,WEALTH_CREATION,44.0,HIGH
48,37000.0,20800.0,11200.0,458000,30000.0,5000,11,2,2,MONTHLY,HIGH,WEALTH_CREATION,40.0,HIGH
62,38000.0,24800.0,0.0,260000,75000.0,15800,12,2,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,49.0,HIGH
46,127000.0,71300.0,37300.0,823000,368000.0,18400,5,3,2,RARELY,MEDIUM,RETIREMENT,57.0,MEDIUM
58,78000.0,53300.0,8300.0,474000,156000.0,16400,1,3,3,MONTHLY,LOW,WEALTH_CREATION,99.0,HIGH
31,35000.0,25100.0,9200.0,233000,41000.0,700,11,4,3,MONTHLY,MEDIUM,RETIREMENT,86.0,HIGH
57,76000.0,50800.0,21900.0,239000,62000.0,3300,19,4,1,QUARTERLY,HIGH,RETIREMENT,60.0,HIGH
55,22000.0,14500.0,6300.0,114000,46000.0,1200,24,1,1,MONTHLY,MEDIUM,TAX_SAVING,41.0,MEDIUM
58,58000.0,36900.0,3800.0,1000000,182000.0,17300,9,4,2,MONTHLY,MEDIUM,TAX_SAVING,73.0,HIGH
48,63000.0,25400.0,24200.0,318000,18000.0,13400,2,5,1,QUARTERLY,MEDIUM,WEALTH_CREATION,79.0,HIGH
24,39000.0,28000.0,9400.0,356000,82000.0,1600,13,2,2,MONTHLY,LOW,RETIREMENT,64.0,HIGH
50,80000.0,51500.0,6200.0,1324000,222000.0,22300,7,2,3,MONTHLY,MEDIUM,EMERGENCY_FUND,66.0,HIGH
32,55000.0,25600.0,24900.0,288000,43000.0,4500,21,4,2,LUMP_SUM,MEDIUM,EMERGENCY_FUND,74.0,HIGH
61,143000.0,90000.0,14100.0,3705000,1157000.0,38900,13,1,4,LUMP_SUM,LOW,WEALTH_CREATION,72.0,HIGH
30,42000.0,12700.0,21100.0,50000,2000.0,8200,2,2,4,LUMP_SUM,HIGH,WEALTH_CREATION,65.0,HIGH
41,27000.0,18300.0,0.0,313000,72000.0,14800,4,1,3,RARELY,LOW,WEALTH_CREATION,41.0,LOW
42,50000.0,24200.0,14100.0,315000,50000.0,11700,9,1,3,LUMP_SUM,HIGH,WEALTH_CREATION,60.0,MEDIUM
52,72000.0,57300.0,9900.0,1590000,1225000.0,4800,9,5,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,100.0,HIGH
38,36000.0,27800.0,0.0,512000,94000.0,14800,1,2,1,MONTHLY,HIGH,RETIREMENT,39.0,LOW
56,34000.0,19300.0,2900.0,618000,257000.0,11800,16,4,1,RARELY,HIGH,RETIREMENT,47.0,HIGH
30,104000.0,63900.0,13500.0,443000,27000.0,26600,6,4,3,MONTHLY,LOW,WEALTH_CREATION,91.0,HIGH
34,48000.0,31400.0,0.0,406000,207000.0,20700,1,1,4,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,59.0,LOW
49,35000.0,28900.0,2800.0,604000,70000.0,3300,6,5,4,LUMP_SUM,HIGH,WEALTH_CREATION,82.0,HIGH
23,28000.0,19900.0,6300.0,394000,49000.0,1800,10,1,3,MONTHLY,MEDIUM,WEALTH_CREATION,64.0,HIGH
42,43000.0,25100.0,10700.0,651000,56000.0,7200,22,1,2,RARELY,MEDIUM,RETIREMENT,52.0,HIGH
25,47000.0,24400.0,11700.0,958000,547000.0,10900,7,2,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,69.0,HIGH
47,77000.0,55400.0,8700.0,1387000,221000.0,12900,12,2,2,RARELY,MEDIUM,WEALTH_CREATION,38.0,HIGH
64,64000.0,45500.0,0.0,1079000,368000.0,22100,5,1,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,50.0,MEDIUM
55,80000.0,63500.0,12200.0,1381000,267000.0,4300,8,2,4,QUARTERLY,MEDIUM,WEALTH_CREATION,62.0,HIGH
54,145000.0,85300.0,54800.0,1097000,358000.0,4900,1,1,1,MONTHLY,HIGH,WEALTH_CREATION,40.0,MEDIUM
44,83000.0,51600.0,15300.0,2322000,1696000.0,16100,2,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,40.0,HIGH
28,23000.0,13500.0,900.0,554000,202000.0,8600,12,1,1,MONTHLY,LOW,RETIREMENT,54.0,HIGH
21,44000.0,14000.0,10100.0,739000,85000.0,19900,7,3,5,RARELY,LOW,WEALTH_CREATION,80.0,HIGH
30,85000.0,60200.0,20900.0,876000,304000.0,3900,22,2,2,MONTHLY,HIGH,SHORT_TERM_GOAL,53.0,HIGH
24,68000.0,40900.0,19600.0,1363000,753000.0,7500,3,5,3,MONTHLY,HIGH,TAX_SAVING,92.0,HIGH
42,78000.0,36700.0,39800.0,770000,79000.0,1500,11,4,1,MONTHLY,MEDIUM,RETIREMENT,54.0,HIGH
54,88000.0,80900.0,0.0,971000,154000.0,22800,1,1,2,QUARTERLY,MEDIUM,WEALTH_CREATION,56.0,LOW
50,46000.0,21800.0,11900.0,544000,49000.0,12300,4,1,5,MONTHLY,HIGH,EMERGENCY_FUND,60.0,LOW
59,70000.0,39600.0,25400.0,582000,113000.0,5000,9,3,2,MONTHLY,MEDIUM,RETIREMENT,59.0,HIGH
22,47000.0,30800.0,9700.0,503000,137000.0,6500,11,3,3,MONTHLY,MEDIUM,TAX_SAVING,92.0,HIGH
65,63000.0,47300.0,0.0,442000,55000.0,25800,6,2,4,MONTHLY,MEDIUM,TAX_SAVING,78.0,MEDIUM
31,20000.0,7700.0,7300.0,420000,45000.0,5000,7,4,4,LUMP_SUM,HIGH,WEALTH_CREATION,89.0,HIGH
51,111000.0,102100.0,1400.0,597000,287000.0,7500,1,2,1,MONTHLY,HIGH,EMERGENCY_FUND,35.0,LOW
64,51000.0,36800.0,1900.0,983000,574000.0,12300,11,1,2,QUARTERLY,MEDIUM,RETIREMENT,51.0,HIGH
23,95000.0,37400.0,33900.0,699000,48000.0,23700,14,3,5,MONTHLY,HIGH,TAX_SAVING,94.0,HIGH
60,94000.0,47000.0,34900.0,1712000,1176000.0,12100,1,3,1,MONTHLY,HIGH,WEALTH_CREATION,64.0,HIGH
29,53000.0,30300.0,1700.0,523000,123000.0,21000,2,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,54.0,HIGH
47,139000.0,70100.0,44800.0,3268000,1041000.0,24100,5,4,3,MONTHLY,HIGH,TAX_SAVING,75.0,HIGH
23,129000.0,77600.0,26000.0,3253000,1207000.0,25400,2,4,2,LUMP_SUM,HIGH,SHORT_TERM_GOAL,62.0,HIGH
36,49000.0,25400.0,11100.0,1885000,760000.0,12500,4,2,3,LUMP_SUM,HIGH,WEALTH_CREATION,65.0,HIGH
32,277000.0,180000.0,76100.0,1357000,229000.0,20900,11,2,1,LUMP_SUM,MEDIUM,RETIREMENT,62.0,MEDIUM
26,44000.0,20600.0,10200.0,975000,311000.0,13200,1,2,4,MONTHLY,HIGH,SHORT_TERM_GOAL,75.0,HIGH
56,81000.0,54300.0,300.0,432000,163000.0,26400,17,3,4,MONTHLY,HIGH,RETIREMENT,84.0,HIGH
52,56000.0,30900.0,22400.0,547000,85000.0,2700,14,1,5,MONTHLY,LOW,RETIREMENT,71.0,HIGH
65,68000.0,37600.0,14800.0,1025000,302000.0,15600,4,1,3,MONTHLY,MEDIUM,RETIREMENT,50.0,HIGH
59,110000.0,72300.0,35500.0,398000,107000.0,2200,15,2,5,MONTHLY,MEDIUM,EMERGENCY_FUND,72.0,HIGH
62,67000.0,48600.0,14800.0,1286000,427000.0,3600,2,1,1,LUMP_SUM,LOW,TAX_SAVING,41.0,HIGH
61,36000.0,24900.0,1900.0,370000,42000.0,9200,2,2,2,RARELY,LOW,SHORT_TERM_GOAL,55.0,LOW
29,197000.0,100400.0,5900.0,5114000,133000.0,90700,2,3,2,MONTHLY,MEDIUM,TAX_SAVING,72.0,HIGH
52,29000.0,13900.0,6700.0,190000,36000.0,8400,18,5,3,MONTHLY,HIGH,RETIREMENT,74.0,HIGH
53,44000.0,27000.0,3200.0,620000,160000.0,13800,16,3,3,QUARTERLY,LOW,RETIREMENT,73.0,HIGH
62,42000.0,22800.0,10800.0,1355000,45000.0,8400,6,3,3,QUARTERLY,MEDIUM,WEALTH_CREATION,74.0,HIGH
33,181000.0,71300.0,76200.0,2178000,1755000.0,33500,1,2,2,RARELY,LOW,WEALTH_CREATION,51.0,HIGH
21,49000.0,39300.0,0.0,473000,183000.0,20500,13,3,4,MONTHLY,LOW,EMERGENCY_FUND,93.0,HIGH
36,93000.0,53000.0,23900.0,1190000,194000.0,16100,1,2,2,MONTHLY,HIGH,RETIREMENT,70.0,MEDIUM
37,82000.0,75400.0,2700.0,1160000,243000.0,3900,12,3,5,MONTHLY,MEDIUM,RETIREMENT,97.0,HIGH
36,60000.0,42400.0,14200.0,1174000,623000.0,3400,13,1,2,MONTHLY,HIGH,TAX_SAVING,44.0,HIGH
60,134000.0,85300.0,33000.0,3887000,1329000.0,15700,1,1,4,LUMP_SUM,HIGH,RETIREMENT,58.0,HIGH
64,92000.0,60700.0,25000.0,1165000,161000.0,6300,6,3,2,MONTHLY,HIGH,WEALTH_CREATION,77.0,HIGH
27,50000.0,42400.0,0.0,998000,126000.0,8500,3,1,4,MONTHLY,MEDIUM,RETIREMENT,62.0,HIGH
26,211000.0,161500.0,6200.0,3795000,946000.0,43300,7,4,3,RARELY,LOW,TAX_SAVING,69.0,HIGH
52,33000.0,11900.0,17500.0,61000,7000.0,3600,1,3,2,QUARTERLY,MEDIUM,EMERGENCY_FUND,61.0,MEDIUM
37,52000.0,34100.0,15000.0,650000,27000.0,2900,14,1,3,MONTHLY,LOW,EMERGENCY_FUND,61.0,HIGH
64,115000.0,57000.0,45900.0,2174000,527000.0,12100,1,3,1,MONTHLY,MEDIUM,WEALTH_CREATION,60.0,HIGH
27,31000.0,23500.0,5400.0,102000,14000.0,2100,6,1,3,LUMP_SUM,MEDIUM,TAX_SAVING,69.0,LOW
45,78000.0,15600.0,48200.0,330000,21000.0,14200,17,1,3,QUARTERLY,MEDIUM,WEALTH_CREATION,57.0,HIGH
44,194000.0,80300.0,84200.0,636000,102000.0,29500,8,1,3,LUMP_SUM,LOW,EMERGENCY_FUND,50.0,LOW
30,101000.0,62500.0,26800.0,879000,289000.0,11700,7,1,4,QUARTERLY,HIGH,EMERGENCY_FUND,69.0,MEDIUM
34,93000.0,53500.0,25900.0,495000,164000.0,13600,14,3,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,59.0,HIGH
55,87000.0,72600.0,11500.0,1340000,983000.0,2900,14,1,1,QUARTERLY,MEDIUM,TAX_SAVING,37.0,HIGH
35,80000.0,30000.0,23100.0,677000,192000.0,26900,3,2,2,MONTHLY,LOW,WEALTH_CREATION,88.0,HIGH
46,169000.0,132200.0,4400.0,6143000,431000.0,32400,7,2,2,RARELY,LOW,RETIREMENT,65.0,HIGH
47,39000.0,16800.0,19800.0,450000,226000.0,2400,3,1,3,RARELY,MEDIUM,RETIREMENT,45.0,HIGH
47,26000.0,9800.0,6100.0,150000,58000.0,10100,12,1,2,RARELY,MEDIUM,RETIREMENT,36.0,MEDIUM
64,81000.0,56700.0,18900.0,896000,124000.0,5400,4,3,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,96.0,MEDIUM
47,35000.0,21500.0,1100.0,311000,52000.0,12400,18,1,4,MONTHLY,MEDIUM,EMERGENCY_FUND,58.0,HIGH
25,144000.0,124900.0,0.0,798000,83000.0,39600,10,2,1,MONTHLY,HIGH,WEALTH_CREATION,36.0,LOW
34,127000.0,96200.0,29100.0,2168000,829000.0,1700,9,2,3,RARELY,LOW,SHORT_TERM_GOAL,50.0,HIGH
65,32000.0,20300.0,0.0,121000,23000.0,13300,1,3,1,LUMP_SUM,HIGH,SHORT_TERM_GOAL,43.0,LOW
29,98000.0,51200.0,200.0,4427000,652000.0,46600,3,1,2,RARELY,LOW,RETIREMENT,44.0,HIGH
38,20000.0,6400.0,9900.0,84000,20000.0,3700,12,4,1,LUMP_SUM,MEDIUM,WEALTH_CREATION,59.0,HIGH
21,85000.0,78200.0,0.0,2131000,321000.0,7700,12,3,3,RARELY,MEDIUM,WEALTH_CREATION,77.0,HIGH
22,80000.0,45300.0,0.0,532000,183000.0,35000,10,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,82.0,HIGH
61,26000.0,23900.0,0.0,299000,48000.0,8500,3,3,3,QUARTERLY,LOW,WEALTH_CREATION,82.0,HIGH
54,20000.0,12300.0,5200.0,125000,42000.0,2500,1,1,2,RARELY,MEDIUM,WEALTH_CREATION,44.0,MEDIUM
61,146000.0,83100.0,17000.0,1900000,13000.0,45900,21,1,2,QUARTERLY,HIGH,RETIREMENT,38.0,HIGH
28,120000.0,106900.0,3600.0,2287000,497000.0,9500,10,1,1,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,41.0,MEDIUM
48,72000.0,26400.0,39200.0,287000,173000.0,6400,15,2,4,MONTHLY,MEDIUM,RETIREMENT,53.0,HIGH
64,31000.0,17500.0,1900.0,611000,201000.0,11600,11,3,2,LUMP_SUM,HIGH,WEALTH_CREATION,67.0,HIGH
37,58000.0,38300.0,8600.0,263000,27000.0,11100,13,3,4,MONTHLY,HIGH,WEALTH_CREATION,62.0,HIGH
54,91000.0,57200.0,10800.0,884000,57000.0,23000,10,1,4,LUMP_SUM,LOW,WEALTH_CREATION,59.0,HIGH
30,65000.0,30400.0,23500.0,295000,62000.0,11100,6,3,2,LUMP_SUM,LOW,WEALTH_CREATION,91.0,HIGH
33,41000.0,18800.0,4400.0,195000,31000.0,17800,11,4,2,RARELY,MEDIUM,WEALTH_CREATION,70.0,HIGH
56,178000.0,120400.0,17300.0,1510000,292000.0,40300,16,2,3,MONTHLY,HIGH,WEALTH_CREATION,60.0,HIGH
45,61000.0,36300.0,19700.0,169000,61000.0,5000,14,3,2,QUARTERLY,LOW,WEALTH_CREATION,79.0,HIGH
38,199000.0,82800.0,85200.0,1079000,94000.0,31000,7,1,5,RARELY,HIGH,WEALTH_CREATION,33.0,HIGH
61,29000.0,21600.0,4500.0,378000,149000.0,2900,12,1,2,RARELY,HIGH,WEALTH_CREATION,24.0,MEDIUM
