age,monthly_income,monthly_expenses,monthly_surplus,savings,existing_investments,monthly_emi,investment_horizon,investment_experience,reaction_to_market_loss,investment_frequency,liquidity_preference,investment_goal,risk_questionnaire_score,risk_profile
45,28000,25400,600,56000,2000,2000,5,3,4,MONTHLY,HIGH,RETIREMENT,88,LOW
46,155000,64000,89300,1591000,644000,1700,3,3,5,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,89,HIGH
21,171000,96400,52100,576000,173000,22500,1,4,1,LUMP_SUM,LOW,SHORT_TERM_GOAL,74,MEDIUM
34,73000,51600,0,1027000,265000,26400,23,2,2,MONTHLY,MEDIUM,TAX_SAVING,59,HIGH
63,128000,61400,43800,1237000,226000,22800,4,2,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,73,MEDIUM
52,89000,42500,28300,381000,15000,18200,17,1,2,QUARTERLY,MEDIUM,WEALTH_CREATION,37,HIGH
24,20000,12900,1800,260000,109000,5300,5,2,5,LUMP_SUM,MEDIUM,EMERGENCY_FUND,73,HIGH
57,36000,29500,2400,609000,210000,4100,9,1,4,MONTHLY,MEDIUM,WEALTH_CREATION,64,HIGH
23,42000,24100,12800,532000,49000,5100,10,3,2,LUMP_SUM,LOW,RETIREMENT,62,HIGH
50,55000,42800,7900,344000,53000,4300,7,1,3,MONTHLY,MEDIUM,WEALTH_CREATION,59,MEDIUM
47,29000,17000,6000,316000,63000,6000,7,2,2,MONTHLY,MEDIUM,WEALTH_CREATION,62,HIGH
51,66000,30200,23600,742000,514000,12200,22,5,2,MONTHLY,LOW,RETIREMENT,95,HIGH
64,98000,50700,45700,1503000,564000,1600,4,4,3,MONTHLY,MEDIUM,TAX_SAVING,81,HIGH
43,97000,52100,36300,1561000,698000,8600,8,1,2,RARELY,LOW,RETIREMENT,25,HIGH
23,76000,59400,4900,1905000,651000,11700,8,2,2,QUARTERLY,HIGH,SHORT_TERM_GOAL,40,HIGH
34,123000,77200,0,1815000,344000,48500,12,4,1,MONTHLY,LOW,RETIREMENT,89,HIGH
65,68000,25600,29400,1001000,231000,13000,4,2,3,RARELY,LOW,RETIREMENT,47,HIGH
28,92000,51100,38700,1305000,970000,2200,12,1,4,RARELY,MEDIUM,WEALTH_CREATION,34,HIGH
60,33000,30300,0,28000,7000,9100,8,2,1,LUMP_SUM,HIGH,WEALTH_CREATION,52,LOW
55,128000,110400,0,793000,239000,22800,18,1,2,QUARTERLY,MEDIUM,RETIREMENT,59,MEDIUM
55,40000,17600,17200,278000,163000,5200,1,2,2,MONTHLY,LOW,RETIREMENT,76,HIGH
21,48000,34800,10800,572000,167000,2400,25,1,5,MONTHLY,HIGH,WEALTH_CREATION,61,HIGH
48,20000,15200,3800,337000,61000,1000,16,3,3,QUARTERLY,LOW,RETIREMENT,89,HIGH
23,194000,132900,58400,982000,261000,2700,2,1,1,MONTHLY,MEDIUM,RETIREMENT,54,MEDIUM
51,104000,60400,0,700000,65000,44000,4,1,4,MONTHLY,HIGH,TAX_SAVING,69,LOW
31,78000,57300,18500,508000,344000,2200,14,2,4,MONTHLY,MEDIUM,EMERGENCY_FUND,86,HIGH
58,113000,66500,10300,311000,20000,36200,21,4,4,MONTHLY,LOW,EMERGENCY_FUND,94,HIGH
25,35000,22000,5300,364000,190000,7700,20,5,4,QUARTERLY,MEDIUM,WEALTH_CREATION,100,HIGH
30,138000,68700,40400,1579000,567000,28900,8,3,2,MONTHLY,HIGH,SHORT_TERM_GOAL,50,MEDIUM
27,56000,30100,22900,265000,5000,3000,12,2,2,RARELY,MEDIUM,TAX_SAVING,60,MEDIUM
39,128000,80500,24800,1214000,202000,22700,1,1,1,MONTHLY,MEDIUM,RETIREMENT,55,HIGH
29,155000,78700,61000,166000,60000,15300,19,1,4,MONTHLY,MEDIUM,RETIREMENT,63,HIGH
62,70000,44900,15000,1563000,227000,10100,17,2,3,QUARTERLY,MEDIUM,WEALTH_CREATION,70,HIGH
36,20000,14400,0,218000,27000,6500,4,2,3,QUARTERLY,MEDIUM,RETIREMENT,68,MEDIUM
45,130000,68600,38400,2744000,253000,23000,16,2,5,QUARTERLY,HIGH,WEALTH_CREATION,81,HIGH
41,55000,35800,400,846000,382000,18800,20,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,52,HIGH
28,25000,22200,0,402000,37000,5300,11,2,2,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,45,MEDIUM
46,25000,20400,0,408000,169000,8200,2,1,3,RARELY,LOW,EMERGENCY_FUND,64,LOW
37,29000,20500,1000,82000,25000,7500,24,2,3,QUARTERLY,LOW,EMERGENCY_FUND,52,MEDIUM
40,90000,41700,20200,1328000,240000,28100,7,2,5,LUMP_SUM,HIGH,SHORT_TERM_GOAL,63,MEDIUM
24,106000,66300,32200,1768000,117000,7500,19,3,2,RARELY,LOW,RETIREMENT,65,HIGH
28,48000,23600,10200,519000,231000,14200,21,1,4,LUMP_SUM,LOW,TAX_SAVING,53,HIGH
22,82000,68300,0,571000,24000,20100,6,5,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,83,HIGH
42,42000,20400,9500,779000,545000,12100,6,1,2,LUMP_SUM,HIGH,RETIREMENT,46,HIGH
64,59000,39400,11100,1285000,241000,8500,22,1,2,LUMP_SUM,HIGH,RETIREMENT,36,HIGH
56,84000,59700,5300,2628000,1109000,19000,5,2,2,MONTHLY,LOW,WEALTH_CREATION,63,HIGH
52,31000,11900,11600,136000,45000,7500,19,2,3,RARELY,LOW,RETIREMENT,76,HIGH
42,78000,67400,0,1335000,287000,24200,17,3,2,LUMP_SUM,MEDIUM,TAX_SAVING,72,HIGH
28,44000,27700,3100,244000,60000,13200,4,4,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,86,MEDIUM
65,27000,11100,11900,207000,21000,4000,15,4,3,QUARTERLY,HIGH,WEALTH_CREATION,77,HIGH
22,46000,19600,13400,250000,6000,13000,12,4,2,RARELY,HIGH,WEALTH_CREATION,48,MEDIUM
63,47000,20100,11700,1939000,964000,15200,2,1,4,LUMP_SUM,MEDIUM,RETIREMENT,55,HIGH
24,53000,46500,0,1088000,359000,10400,2,4,4,MONTHLY,HIGH,RETIREMENT,79,HIGH
47,54000,40100,0,180000,83000,26200,7,1,2,LUMP_SUM,HIGH,SHORT_TERM_GOAL,31,LOW
32,30000,20000,3800,297000,63000,6200,16,1,2,RARELY,LOW,WEALTH_CREATION,46,HIGH
38,177000,75300,41300,1806000,425000,60400,6,1,3,LUMP_SUM,LOW,RETIREMENT,63,HIGH
51,20000,18100,900,396000,116000,1000,7,1,5,MONTHLY,MEDIUM,RETIREMENT,78,HIGH
45,94000,57100,13100,1712000,154000,23800,8,4,4,RARELY,HIGH,TAX_SAVING,78,HIGH
52,118000,60400,39600,361000,33000,18000,3,1,1,QUARTERLY,MEDIUM,RETIREMENT,36,LOW
35,44000,30700,9400,1025000,179000,3900,2,3,3,MONTHLY,LOW,SHORT_TERM_GOAL,81,HIGH
23,43000,32400,400,640000,223000,10200,5,3,3,QUARTERLY,MEDIUM,RETIREMENT,60,HIGH
49,85000,36900,23000,513000,53000,25100,11,3,3,MONTHLY,HIGH,RETIREMENT,77,MEDIUM
25,71000,48900,10000,246000,93000,12100,22,2,4,MONTHLY,HIGH,WEALTH_CREATION,60,HIGH
61,43000,31400,6900,259000,93000,4700,9,3,3,MONTHLY,LOW,RETIREMENT,86,HIGH
29,76000,42000,30700,1018000,262000,3300,5,1,3,LUMP_SUM,LOW,TAX_SAVING,50,HIGH
63,66000,38500,8600,380000,35000,18900,5,2,3,MONTHLY,MEDIUM,WEALTH_CREATION,89,HIGH
34,91000,83700,0,1411000,121000,11200,16,1,4,MONTHLY,LOW,WEALTH_CREATION,70,HIGH
49,75000,33000,15700,4075000,1657000,26300,17,5,3,QUARTERLY,MEDIUM,RETIREMENT,90,HIGH
26,56000,16200,34200,476000,53000,5600,19,2,1,MONTHLY,MEDIUM,EMERGENCY_FUND,62,HIGH
41,99000,54800,40200,1116000,391000,4000,10,3,3,LUMP_SUM,MEDIUM,WEALTH_CREATION,69,HIGH
49,39000,17900,17700,76000,15000,3400,1,2,2,LUMP_SUM,LOW,SHORT_TERM_GOAL,60,MEDIUM
37,28000,25300,0,300000,174000,15400,13,3,5,LUMP_SUM,MEDIUM,RETIREMENT,68,HIGH
31,122000,112200,0,500000,96000,30600,23,3,5,MONTHLY,HIGH,SHORT_TERM_GOAL,75,HIGH
32,72000,42800,8300,229000,115000,20900,2,1,3,MONTHLY,MEDIUM,EMERGENCY_FUND,56,LOW
58,52000,29800,19500,252000,112000,2700,7,1,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,64,HIGH
36,56000,41300,8000,467000,59000,6700,6,3,2,MONTHLY,LOW,RETIREMENT,67,HIGH
28,82000,51900,11500,704000,228000,18600,1,1,5,QUARTERLY,MEDIUM,RETIREMENT,57,MEDIUM
37,43000,20200,10400,313000,55000,12400,4,2,5,MONTHLY,MEDIUM,SHORT_TERM_GOAL,76,HIGH
65,35000,29600,0,668000,214000,9400,2,1,2,LUMP_SUM,MEDIUM,WEALTH_CREATION,37,HIGH
62,71000,53400,0,2424000,204000,35500,22,1,2,MONTHLY,MEDIUM,RETIREMENT,56,HIGH
40,67000,51000,3000,534000,223000,13000,13,4,1,MONTHLY,HIGH,WEALTH_CREATION,58,HIGH
51,64000,37000,20000,1790000,287000,7000,3,3,4,MONTHLY,HIGH,SHORT_TERM_GOAL,72,HIGH
39,56000,35900,13200,336000,20000,6900,7,5,1,MONTHLY,HIGH,SHORT_TERM_GOAL,72,LOW
42,44000,30900,5000,724000,324000,8100,12,2,5,QUARTERLY,MEDIUM,EMERGENCY_FUND,61,HIGH
62,98000,76500,0,1505000,360000,38700,16,2,3,LUMP_SUM,HIGH,RETIREMENT,51,HIGH
21,202000,114700,46900,7623000,2625000,40400,6,1,3,MONTHLY,MEDIUM,WEALTH_CREATION,53,HIGH
43,61000,27700,22700,520000,142000,10600,16,2,3,RARELY,MEDIUM,WEALTH_CREATION,42,HIGH
33,167000,74500,56000,4802000,355000,36500,1,2,3,MONTHLY,LOW,WEALTH_CREATION,86,HIGH
49,68000,47300,8800,559000,229000,11900,4,4,2,MONTHLY,LOW,SHORT_TERM_GOAL,79,HIGH
47,78000,15600,48900,395000,91000,13500,8,2,5,QUARTERLY,MEDIUM,WEALTH_CREATION,78,HIGH
39,88000,41700,40800,936000,20000,5500,8,1,2,QUARTERLY,HIGH,EMERGENCY_FUND,40,MEDIUM
22,36000,21000,9800,594000,259000,5200,6,2,2,MONTHLY,HIGH,RETIREMENT,31,HIGH
23,110000,63700,24400,470000,86000,21900,11,1,4,QUARTERLY,MEDIUM,TAX_SAVING,62,MEDIUM
62,110000,61400,30900,897000,47000,17700,14,1,3,MONTHLY,MEDIUM,TAX_SAVING,54,HIGH
47,58000,23100,23100,263000,82000,11800,9,3,3,MONTHLY,MEDIUM,WEALTH_CREATION,72,HIGH
49,24000,17300,2200,1029000,110000,4500,5,2,3,QUARTERLY,MEDIUM,WEALTH_CREATION,62,HIGH
47,58000,43100,0,1125000,76000,16400,10,4,4,LUMP_SUM,HIGH,RETIREMENT,70,HIGH
61,74000,47100,22700,134000,51000,4200,14,2,5,MONTHLY,HIGH,WEALTH_CREATION,69,HIGH
37,48000,32700,0,654000,412000,18600,9,4,4,RARELY,HIGH,TAX_SAVING,71,HIGH
48,27000,19600,4800,222000,43000,2600,11,1,2,RARELY,HIGH,WEALTH_CREATION,18,MEDIUM
33,54000,45100,0,2012000,469000,12900,2,5,2,MONTHLY,MEDIUM,WEALTH_CREATION,75,HIGH
61,88000,55600,3100,1858000,362000,29300,7,2,2,RARELY,LOW,RETIREMENT,58,HIGH
48,113000,50900,27100,820000,157000,35000,5,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,57,MEDIUM
46,58000,45400,11900,345000,18000,700,3,1,3,MONTHLY,LOW,WEALTH_CREATION,45,HIGH
35,47000,40000,3800,682000,237000,3200,2,2,3,RARELY,HIGH,TAX_SAVING,64,LOW
25,39000,34100,0,420000,192000,14000,7,2,4,MONTHLY,MEDIUM,WEALTH_CREATION,62,MEDIUM
47,203000,173800,0,5286000,4142000,45100,4,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,48,HIGH
60,137000,72200,0,2729000,290000,66300,6,5,2,QUARTERLY,HIGH,TAX_SAVING,66,HIGH
28,46000,12500,23900,307000,100000,9600,3,3,3,LUMP_SUM,HIGH,SHORT_TERM_GOAL,52,MEDIUM
41,129000,54700,38400,1498000,101000,35900,5,1,2,LUMP_SUM,MEDIUM,TAX_SAVING,46,HIGH
52,99000,51100,37500,694000,132000,10400,9,3,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,72,HIGH
43,45000,27000,7400,578000,12000,10600,14,1,4,LUMP_SUM,HIGH,SHORT_TERM_GOAL,55,MEDIUM
33,48000,29200,3400,227000,42000,15400,19,1,1,RARELY,MEDIUM,SHORT_TERM_GOAL,38,LOW
64,70000,36500,7200,3266000,1333000,26300,5,2,4,MONTHLY,HIGH,TAX_SAVING,71,HIGH
56,95000,47900,6100,2929000,588000,41000,6,1,2,RARELY,LOW,WEALTH_CREATION,58,HIGH
45,64000,32400,21300,488000,143000,10300,7,2,1,MONTHLY,MEDIUM,TAX_SAVING,58,HIGH
52,116000,56500,32700,2047000,915000,26800,9,1,3,MONTHLY,HIGH,WEALTH_CREATION,56,HIGH
37,39000,26000,6600,1814000,437000,6400,12,1,5,MONTHLY,MEDIUM,TAX_SAVING,66,HIGH
62,34000,31200,0,415000,149000,3400,11,2,4,MONTHLY,LOW,SHORT_TERM_GOAL,91,HIGH
45,28000,17200,6400,118000,6000,4400,2,1,1,RARELY,LOW,EMERGENCY_FUND,44,LOW
25,101000,92900,0,850000,493000,13800,19,1,1,QUARTERLY,HIGH,TAX_SAVING,27,MEDIUM
42,76000,58200,9800,573000,118000,8000,7,3,3,MONTHLY,LOW,SHORT_TERM_GOAL,78,LOW
62,40000,28500,2300,779000,10000,9200,11,2,3,LUMP_SUM,MEDIUM,EMERGENCY_FUND,73,HIGH
54,21000,7100,10000,98000,49000,3900,8,2,4,MONTHLY,LOW,TAX_SAVING,64,HIGH
41,94000,43700,46900,579000,100000,3400,9,1,4,RARELY,LOW,RETIREMENT,67,HIGH
25,69000,49100,17900,1062000,131000,2000,17,1,3,LUMP_SUM,HIGH,EMERGENCY_FUND,54,HIGH
52,73000,38100,16900,1226000,59000,18000,10,2,4,MONTHLY,HIGH,WEALTH_CREATION,67,HIGH
42,53000,23800,17800,233000,38000,11400,3,3,3,MONTHLY,MEDIUM,RETIREMENT,89,HIGH
32,109000,34500,44200,609000,65000,30300,17,2,2,RARELY,MEDIUM,RETIREMENT,31,MEDIUM
59,45000,29600,3100,854000,472000,12300,4,1,3,LUMP_SUM,LOW,WEALTH_CREATION,51,HIGH
33,39000,28500,9000,1023000,149000,1500,18,2,4,QUARTERLY,MEDIUM,EMERGENCY_FUND,73,HIGH
57,42000,28500,12700,585000,373000,800,1,1,5,QUARTERLY,MEDIUM,RETIREMENT,65,HIGH
49,105000,60400,19400,1438000,530000,25200,4,1,2,MONTHLY,LOW,WEALTH_CREATION,59,HIGH
44,55000,45300,8300,1006000,120000,1400,11,3,1,QUARTERLY,LOW,TAX_SAVING,51,HIGH
24,92000,84600,0,1567000,556000,13800,15,1,4,MONTHLY,LOW,RETIREMENT,69,HIGH
62,26000,22700,0,597000,306000,8800,8,3,5,MONTHLY,HIGH,RETIREMENT,80,HIGH
47,29000,15600,12800,237000,52000,600,2,2,2,MONTHLY,LOW,SHORT_TERM_GOAL,70,HIGH
48,79000,35300,30300,266000,40000,13400,16,1,5,MONTHLY,HIGH,RETIREMENT,82,HIGH
47,79000,40100,30000,1346000,653000,8900,3,5,2,RARELY,MEDIUM,SHORT_TERM_GOAL,94,HIGH
65,86000,56600,0,1324000,944000,29700,1,4,4,MONTHLY,HIGH,WEALTH_CREATION,76,HIGH
61,63000,36600,0,671000,113000,30800,3,3,3,MONTHLY,LOW,RETIREMENT,79,HIGH
58,134000,73900,40000,1470000,246000,20100,11,2,2,MONTHLY,LOW,WEALTH_CREATION,70,HIGH
25,93000,61600,6500,3514000,870000,24900,2,1,5,MONTHLY,HIGH,EMERGENCY_FUND,73,HIGH
51,34000,23500,1900,298000,78000,8600,5,5,3,MONTHLY,HIGH,WEALTH_CREATION,83,HIGH
36,168000,129400,21600,3666000,513000,17000,5,2,5,RARELY,LOW,WEALTH_CREATION,73,HIGH
55,44000,36500,4100,618000,279000,3400,11,3,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,58,HIGH
36,51000,32300,15500,191000,29000,3200,12,2,1,QUARTERLY,MEDIUM,TAX_SAVING,55,MEDIUM
37,28000,15500,7400,33000,9000,5100,10,4,2,LUMP_SUM,HIGH,EMERGENCY_FUND,59,LOW
47,63000,23700,11400,129000,29000,27900,10,1,4,QUARTERLY,MEDIUM,RETIREMENT,56,MEDIUM
44,49000,11200,30300,199000,69000,7500,12,5,1,RARELY,MEDIUM,SHORT_TERM_GOAL,68,HIGH
21,81000,31200,36600,799000,410000,13200,6,1,5,RARELY,MEDIUM,EMERGENCY_FUND,66,HIGH
64,107000,83700,0,1680000,142000,29800,4,1,1,RARELY,MEDIUM,WEALTH_CREATION,52,MEDIUM
64,59000,40500,0,730000,321000,20200,2,1,3,MONTHLY,LOW,WEALTH_CREATION,71,HIGH
58,95000,78500,0,888000,51000,17400,10,1,3,MONTHLY,HIGH,RETIREMENT,75,MEDIUM
27,72000,53200,11000,253000,120000,7800,22,5,3,MONTHLY,MEDIUM,RETIREMENT,87,HIGH
57,119000,84400,8700,1812000,354000,25900,10,1,4,MONTHLY,HIGH,WEALTH_CREATION,71,HIGH
64,97000,68800,6100,1814000,297000,22100,2,5,4,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,92,HIGH
54,72000,27400,12100,883000,432000,32500,7,3,4,MONTHLY,MEDIUM,TAX_SAVING,73,HIGH
39,38000,18400,17300,98000,40000,2300,7,5,1,MONTHLY,MEDIUM,WEALTH_CREATION,73,HIGH
43,54000,34900,7300,2069000,393000,11800,23,3,2,MONTHLY,HIGH,RETIREMENT,66,HIGH
52,63000,40200,19300,1572000,316000,3500,12,1,5,MONTHLY,LOW,RETIREMENT,79,HIGH
48,117000,107600,0,1956000,710000,27700,18,3,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,96,HIGH
61,39000,21400,15400,579000,170000,2200,18,2,2,MONTHLY,HIGH,WEALTH_CREATION,46,HIGH
24,27000,13200,10200,670000,129000,3600,1,1,3,LUMP_SUM,MEDIUM,SHORT_TERM_GOAL,43,HIGH
52,95000,61300,14400,1634000,742000,19300,9,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,43,HIGH
47,59000,14200,40500,413000,170000,4300,11,1,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,40,HIGH
51,85000,65300,0,774000,97000,25500,17,2,5,LUMP_SUM,MEDIUM,WEALTH_CREATION,93,HIGH
56,41000,31500,1700,1279000,291000,7800,15,2,2,QUARTERLY,LOW,WEALTH_CREATION,63,HIGH
30,42000,23200,4500,533000,216000,14300,5,2,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,49,MEDIUM
55,20000,12700,1900,48000,2000,5400,13,2,2,MONTHLY,HIGH,SHORT_TERM_GOAL,49,LOW
60,60000,23600,31600,1262000,254000,4800,17,2,1,MONTHLY,LOW,WEALTH_CREATION,57,HIGH
23,125000,74300,30300,4983000,806000,20400,11,1,1,MONTHLY,LOW,WEALTH_CREATION,65,HIGH
53,208000,155400,49600,5913000,14000,3000,8,1,2,RARELY,MEDIUM,RETIREMENT,41,HIGH
39,61000,55200,0,104000,17000,10900,6,5,1,RARELY,LOW,SHORT_TERM_GOAL,79,LOW
28,150000,43800,94000,834000,139000,12200,3,2,1,QUARTERLY,LOW,EMERGENCY_FUND,61,MEDIUM
42,36000,27400,2600,797000,535000,6000,15,1,1,LUMP_SUM,HIGH,RETIREMENT,38,HIGH
38,94000,55000,29500,810000,360000,9500,4,1,3,QUARTERLY,LOW,SHORT_TERM_GOAL,61,MEDIUM
34,77000,59700,0,1198000,161000,22100,15,2,5,MONTHLY,MEDIUM,WEALTH_CREATION,84,HIGH
43,81000,74500,0,1106000,385000,20800,24,4,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,64,HIGH
58,63000,42800,14400,1076000,445000,5800,3,1,1,LUMP_SUM,LOW,EMERGENCY_FUND,72,HIGH
48,67000,29200,9800,814000,234000,28000,1,1,5,MONTHLY,LOW,TAX_SAVING,58,HIGH
33,70000,15900,38600,449000,261000,15500,11,4,3,RARELY,HIGH,RETIREMENT,47,MEDIUM
32,67000,36200,13300,662000,230000,17500,17,2,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,54,HIGH
64,62000,35300,6500,196000,29000,20200,9,1,4,RARELY,HIGH,RETIREMENT,44,LOW
41,103000,79800,0,507000,84000,28700,5,3,4,MONTHLY,MEDIUM,WEALTH_CREATION,93,HIGH
56,62000,55300,0,2013000,388000,19900,9,3,2,LUMP_SUM,LOW,WEALTH_CREATION,68,HIGH
28,174000,39800,105500,491000,77000,28700,8,2,1,MONTHLY,LOW,SHORT_TERM_GOAL,46,MEDIUM
46,34000,17100,14900,193000,76000,2000,2,1,4,MONTHLY,LOW,WEALTH_CREATION,96,HIGH
31,20000,6000,9900,101000,7000,4100,4,2,3,MONTHLY,LOW,WEALTH_CREATION,78,HIGH
59,67000,27600,26800,1961000,114000,12600,9,2,2,QUARTERLY,HIGH,EMERGENCY_FUND,64,HIGH
47,42000,18300,10300,189000,97000,13400,15,1,3,MONTHLY,HIGH,WEALTH_CREATION,56,HIGH
46,44000,31500,7400,327000,91000,5100,11,1,4,RARELY,MEDIUM,EMERGENCY_FUND,50,MEDIUM
56,181000,143500,0,2404000,1168000,46000,13,1,3,LUMP_SUM,HIGH,WEALTH_CREATION,54,HIGH
34,81000,42400,29200,940000,184000,9400,19,1,2,MONTHLY,MEDIUM,RETIREMENT,46,HIGH
47,310000,175800,117600,4960000,1607000,16600,19,1,2,MONTHLY,MEDIUM,WEALTH_CREATION,75,HIGH
31,116000,99800,14000,1970000,582000,2200,14,5,3,MONTHLY,MEDIUM,RETIREMENT,86,HIGH
65,79000,40000,22200,792000,341000,16800,2,4,4,QUARTERLY,MEDIUM,WEALTH_CREATION,86,HIGH
49,118000,75800,7400,2188000,573000,34800,2,1,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,51,HIGH
32,40000,29200,10600,127000,80000,200,5,2,5,LUMP_SUM,HIGH,WEALTH_CREATION,70,HIGH
24,97000,86400,0,2165000,369000,28800,11,1,2,MONTHLY,MEDIUM,SHORT_TERM_GOAL,55,HIGH
54,27000,14500,8200,286000,77000,4300,8,2,1,MONTHLY,MEDIUM,TAX_SAVING,63,HIGH
29,57000,29900,22200,191000,18000,4900,4,2,3,QUARTERLY,HIGH,EMERGENCY_FUND,58,LOW
54,65000,54400,2700,831000,109000,7900,4,1,3,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,65,MEDIUM
57,44000,31400,11800,206000,30000,800,21,2,2,MONTHLY,HIGH,WEALTH_CREATION,39,HIGH
35,137000,62000,39600,2717000,890000,35400,15,3,1,QUARTERLY,MEDIUM,TAX_SAVING,41,HIGH
54,127000,83700,34400,4088000,2166000,8900,17,4,2,QUARTERLY,LOW,TAX_SAVING,78,HIGH
64,120000,43200,65800,550000,204000,11000,3,2,4,MONTHLY,MEDIUM,TAX_SAVING,74,HIGH
62,38000,22300,12800,300000,237000,2900,19,4,4,MONTHLY,MEDIUM,EMERGENCY_FUND,100,HIGH
63,86000,62800,22200,1075000,710000,1000,11,2,1,MONTHLY,MEDIUM,WEALTH_CREATION,51,HIGH
47,31000,12600,10900,180000,27000,7500,7,3,4,RARELY,MEDIUM,RETIREMENT,60,HIGH
62,28000,19600,8300,164000,18000,100,5,2,1,MONTHLY,LOW,RETIREMENT,64,HIGH
50,109000,67300,22400,518000,214000,19300,16,2,1,QUARTERLY,LOW,EMERGENCY_FUND,57,MEDIUM
24,51000,33400,7900,843000,82000,9700,9,3,3,QUARTERLY,MEDIUM,RETIREMENT,77,HIGH
59,133000,113900,0,2396000,879000,21700,6,2,2,LUMP_SUM,HIGH,RETIREMENT,49,HIGH
65,175000,141500,0,3410000,145000,40100,3,2,1,LUMP_SUM,LOW,WEALTH_CREATION,42,HIGH
25,42000,29500,5900,1312000,683000,6600,5,2,3,MONTHLY,HIGH,WEALTH_CREATION,56,HIGH
47,84000,70100,0,1925000,694000,27700,15,1,5,QUARTERLY,MEDIUM,EMERGENCY_FUND,69,HIGH
43,96000,49500,31300,3039000,1074000,15200,7,4,3,MONTHLY,MEDIUM,SHORT_TERM_GOAL,94,HIGH
48,126000,76400,0,2123000,188000,68600,13,3,2,MONTHLY,HIGH,WEALTH_CREATION,53,HIGH
64,87000,51300,31000,748000,251000,4700,4,5,3,QUARTERLY,HIGH,SHORT_TERM_GOAL,75,HIGH
44,25000,14400,9800,114000,62000,800,12,2,3,QUARTERLY,HIGH,WEALTH_CREATION,50,HIGH
63,160000,95700,32300,2737000,1038000,32000,17,1,3,LUMP_SUM,MEDIUM,RETIREMENT,68,HIGH
34,64000,38700,0,3261000,465000,26700,4,1,4,QUARTERLY,HIGH,RETIREMENT,47,HIGH
48,45000,35300,5800,114000,23000,3900,13,2,4,LUMP_SUM,LOW,RETIREMENT,78,HIGH
44,93000,36600,37200,315000,77000,19200,7,4,1,MONTHLY,HIGH,TAX_SAVING,60,MEDIUM
34,138000,118600,0,2843000,631000,33700,4,1,5,QUARTERLY,HIGH,EMERGENCY_FUND,56,MEDIUM
35,36000,14200,17300,279000,76000,4500,19,1,1,MONTHLY,HIGH,TAX_SAVING,41,MEDIUM
37,152000,115500,6000,1708000,323000,30500,4,1,5,LUMP_SUM,MEDIUM,RETIREMENT,77,HIGH
45,29000,20000,5200,80000,36000,3800,10,1,2,MONTHLY,MEDIUM,TAX_SAVING,45,LOW
64,175000,61100,91000,779000,163000,22900,9,2,2,LUMP_SUM,LOW,EMERGENCY_FUND,61,HIGH
33,98000,66400,18700,621000,133000,12900,14,5,3,QUARTERLY,HIGH,RETIREMENT,79,HIGH
28,74000,50100,4500,308000,26000,19400,6,1,1,MONTHLY,LOW,RETIREMENT,52,MEDIUM
22,35000,28100,0,367000,11000,8000,3,2,3,QUARTERLY,LOW,WEALTH_CREATION,74,HIGH
25,59000,40000,9800,1065000,536000,9200,11,2,4,RARELY,MEDIUM,WEALTH_CREATION,71,HIGH
60,30000,16600,10600,59000,20000,2800,5,1,2,MONTHLY,HIGH,EMERGENCY_FUND,37,LOW
25,74000,52300,17200,695000,293000,4500,2,5,3,MONTHLY,HIGH,WEALTH_CREATION,88,HIGH
42,37000,18300,15400,157000,34000,3300,6,3,3,MONTHLY,HIGH,RETIREMENT,68,HIGH
46,93000,56900,24900,820000,247000,11200,10,2,3,MONTHLY,LOW,TAX_SAVING,87,HIGH
23,62000,24800,28300,768000,356000,8900,7,2,4,RARELY,MEDIUM,EMERGENCY_FUND,41,HIGH
21,99000,58000,31700,1687000,51000,9300,5,1,2,QUARTERLY,MEDIUM,SHORT_TERM_GOAL,58,HIGH
61,74000,44900,13500,611000,67000,15600,3,3,1,LUMP_SUM,LOW,RETIREMENT,68,HIGH
62,68000,33800,31600,478000,75000,2600,13,2,1,MONTHLY,LOW,TAX_SAVING,64,HIGH
44,62000,42000,12400,1406000,529000,7600,21,4,3,RARELY,MEDIUM,TAX_SAVING,59,HIGH
29,254000,188600,24900,2555000,1222000,40500,21,2,1,MONTHLY,LOW,TAX_SAVING,58,HIGH
